city,hotel_name,hotel_lat,hotel_lon
Aix-en-Provence,studio a 2 minutes du cours Mirabeau -,43.52751480,5.44642685
Aix-en-Provence,Lovely Studio equipped for 2 in Aix-en-Provence,43.51191400,5.43564800
Aix-en-Provence,Nice and cosy flat in the heart of Aix-en-Provence old city - Welkeys,43.52974200,5.44742700
Avignon,hotelF1 Avignon Centre Courtine gare TGV,43.92903200,4.78818900
Avignon,Studio next to the Palais des Papes,43.95160400,4.81006400
Avignon,My Pad Provence 7,43.94555160,4.80573420
Avignon,Appartements des Teinturiers,43.94540233,4.81286701
Avignon,Studios du Rempart,43.95219788,4.81700120
Avignon,Les Studios de la Madeleine,43.93993390,4.80614573
Centre Ville et Commerces,Appartement proche Gare,43.93620410,4.80211440
Saintes-Maries-de-la-Mer,Le Dauphin Bleu,43.45233086,4.43364993
Saintes-Maries-de-la-Mer,La Tramontane,43.47260109,4.41012025
Saintes-Maries-de-la-Mer,Mangio Fango Hotel et Spa,43.45978795,4.42328453
Saintes-Maries-de-la-Mer,Oh! Campings - Le Clos du Rhône,43.44888000,4.40168000
Saintes-Maries-de-la-Mer,Hotel Les Palmiers En Camargue,43.45106618,4.42509368
Saintes-Maries-de-la-Mer,Hôtel Le Mirage,43.45310192,4.43058550
Saintes-Maries-de-la-Mer,Hôtel Le Neptune en Camargue,43.45212700,4.42534700
Saintes-Maries-de-la-Mer,Mas de la Fouque - Hôtel & Spa,43.46708060,4.40451175
Saintes-Maries-de-la-Mer,Mas Albert Espelly,43.48273366,4.39518571
Saintes-Maries-de-la-Mer,Cabanon de Camille,43.45208660,4.42584240
Saintes-Maries-de-la-Mer,Maison de 2 chambres avec piscine partagee jardin amenage et wifi a Saintes Maries de la Mer,43.50591200,4.63230100
Saintes-Maries-de-la-Mer,Les Rizières,43.47103999,4.41058695
Saintes-Maries-de-la-Mer,L'auberge Camarguaise,43.47184235,4.41156596
Saintes-Maries-de-la-Mer,Hotel Lou Marquès,43.45512494,4.42874014
Avignon,NICE apartment with terrace near in AVIGNON,43.95254600,4.80548100
Avignon,Studio Malpeigné,43.95106680,4.83332240
Avignon,Appartement Maison Aubanel,43.94966587,4.80708343
Marseille,CABINE 56 - Comme une cabine de Bateau à l'entrée du Port,43.29736790,5.36432090
Marseille,Beautiful flat in the 8th district of Marseille - Welkeys,43.27834910,5.39244050
Marseille,Appart 2 chambres terrasse gare Saint-Charles,43.30560280,5.38107270
Marseille,Aparthotel Adagio Marseille Vieux Port,43.30144218,5.37069440
Marseille,Hotel Belle-Vue Vieux-Port,43.29641560,5.37206098
Marseille,boutique Hôtel Azur,43.29892992,5.38709477
Marseille,ibis Marseille Centre Euromed,43.30790100,5.36782017
Avignon,Appartement moderne free parking,43.94742956,4.82126400
Marseille,NH Collection Marseille,43.30242110,5.36863370
Avignon,Atlas - Orion - Plein centre - Climatisé,43.94485810,4.81358870
Avignon,Avignon With Love Appart Hôtel Avignon,43.94479194,4.81005271
Avignon,Maison de Ville en Avignon,43.93168230,4.81328630
Avignon,Welcoming studio CENTRE-VILLE D'AVIGNON,43.94747700,4.80757800
Avignon,CHARMING DUPLEX for 4 in the heart of AVIGNON,43.94474300,4.81006400
2 pièces,Appartement Bormes-les-Mimosas,43.14746100,6.33387600
Avignon,Hôtel-Restaurant Kyriad Cap Sud,43.92744820,4.84788895
Saintes-Maries-de-la-Mer,Mazet du Maréchal Ferrant,43.48340411,4.39244583
MG,Èrsextius,43.52616780,5.45069230
Aix-en-Provence,Hôtel le Prieuré,43.54262439,5.45912663
Marseille,The People - Marseille,43.30110500,5.37128200
Saintes-Maries-de-la-Mer,Mas Des Salicornes,43.45687142,4.42617595
Aigues-Mortes,Hotel Canal Aigues Mortes,43.57298752,4.19482470
Saintes-Maries-de-la-Mer,les Aigrettes 5,43.45444200,4.43084200
Saintes-Maries-de-la-Mer,Auberge de la Fadaise,43.48647018,4.40415502
Saintes-Maries-de-la-Mer,Mas des Cabidoules,43.46610858,4.41409260
Saintes-Maries-de-la-Mer,Hôtel Les Arcades,43.45262780,4.43076655
Saintes-Maries-de-la-Mer,Logis Le Nid du Pont de Gau,43.48931180,4.40394696
Aigues-Mortes,Appartements 3 étoiles terrasse ou patio intra-muros,43.56535840,4.19275020
Saintes-Maries-de-la-Mer,Hotel Camille,43.45039148,4.42991227
Saintes-Maries-de-la-Mer,Hôtel Mas de la Grenouillère,43.47145266,4.40182686
Aigues-Mortes,La Villa Mazarin,43.56498662,4.19175196
Aigues-Mortes,Résidence Odalys Fleur de Sel,43.57409400,4.17924600
Aigues-Mortes,Hôtel Saint Louis,43.56721967,4.18934360
Aigues-Mortes,Au Cœur des Remparts,43.56540100,4.19297300
Avignon,T2 AVIGNON intra muros spacieux et lumineux,43.94622750,4.81557490
Marseille,Appartement Hypercentre vue exceptionnelle,43.29744100,5.37685700
Aigues-Mortes,Noemys Aigues-Mortes - ex Mona Lisa Royal Hôtel,43.57639589,4.19781804
Marseille,La Maison des Augustines,43.29730900,5.36867800
Marseille,NOCNOC- Le Renversant- Loft atypique plein centre.,43.29479980,5.38008110
Marseille,Hôtel du Rocher,43.24598409,5.41811049
Marseille,Cosy studio 9 minutes from the port away in Marseille - Welkeys,43.30861390,5.37185230
Avignon,studio festival avignon,43.94304630,4.81783242
Marseille,Alex Hotel & Spa,43.30159750,5.37977200
Marseille,Sweet Paradise VieuxPort By AndersLocation,43.29371090,5.37521530
Avignon,Studio near Utopia Cinema,43.95294600,4.81340400
Marseille,Meininger Marseille Centre la Joliette,43.30574815,5.37105840
Marseille,nhow Marseille,43.26873557,5.36907434
Marseille,Maison Juste,43.29233160,5.38200330
Marseille,Hôtel Maison Montgrand - Vieux Port,43.29096270,5.37642920
Marseille,boutique Hôtel Azur,43.29892992,5.38709477
Marseille,Odalys City Marseille Canebière,43.29794043,5.38361728
Marseille,Mercure Marseille Centre Bompard La Corniche,43.28118494,5.35933256
Marseille,URBAN LOFT Marseille,43.30174056,5.37969984
Bormes-les-Mimosas,Maison de charme près de la mer,43.10442849,6.32984154
1 pièce,Appartement Bormes-les-Mimosas,43.12602200,6.35573500
2 pièces,Maison Bormes-les-Mimosas,43.13480500,6.34284300
2 pièces,Appartement Bormes-les-Mimosas,43.15079900,6.34098500
2 pièces,Appartement Bormes-les-Mimosas,43.12307600,6.35437200
3 pièces,Appartement Bormes-les-Mimosas,43.15177100,6.33966900
Avignon,Nice DESIGN studio in AVIGNON,43.95164200,4.81650900
4 personnes max+ internet(FIBRE) / Entire Flat with 1 bedroom,Appart entier avec 1 chambre,43.30176240,5.36791330
Avignon,La vue du palais,43.94958400,4.80847430
Avignon,Central Avignon Netflix Nespresso Wifi Appart Hôtel Avignon,43.94479870,4.80999840
Avignon,Chanteloche,43.94762745,4.81176340
Avignon,Chez Kaïs,43.93210400,4.88423830
Avignon,Garlande Hôtel Avignon Centre,43.94761833,4.80680354
Aigues-Mortes,L’olivier De Manel,43.57367000,4.18316700
Aigues-Mortes,Le petit Aigues-Mortais,43.56808090,4.19019420
Aigues-Mortes,T2 vue canal et remparts d'Aigues Mortes,43.56977180,4.19094930
Avignon,COSY Apt with BALCONY,43.94988300,4.80801700
Aigues-Mortes,P2 mezzanine - proche canal - parking - Le Cambodge,43.57252730,4.18784800
Aigues-Mortes,Résidence Odalys Le Mas des Flamants,43.57379435,4.18062186
Saintes-Maries-de-la-Mer,Mas des Rièges & Spa,43.46150341,4.42932761
Saintes-Maries-de-la-Mer,Clamador,43.46821258,4.39563230
Saintes-Maries-de-la-Mer,Le Mas de Cocagne,43.45831608,4.42523181
Saintes-Maries-de-la-Mer,M appartements,43.45434977,4.42772309
Saintes-Maries-de-la-Mer,Le Fangassier,43.45449604,4.43070754
Saintes-Maries-de-la-Mer,EL ROCIO 3,43.50223300,4.39333500
Saintes-Maries-de-la-Mer,Mas De Calabrun,43.50225830,4.42575753
Aigues-Mortes,Le Petit Patio,43.56620100,4.19362500
Aigues-Mortes,Mas de la Montille,43.58386486,4.23920989
Aigues-Mortes,Les Manades,43.57008380,4.19111090
Aigues-Mortes,Les suites du 17,43.56622700,4.19112100
Avignon,Superbe Appart Cosy& Romantique centre ville avec Netflix,43.94677466,4.81566006
Aigues-Mortes,Boutique Hôtel des Remparts & Spa,43.56803552,4.19034380
Marseille,Lou Bastido,43.35315356,5.43825041
Aigues-Mortes,La Maison dans les remparts,43.56677079,4.19210521
Marseille,Le Plaisir 1827,43.29653880,5.39137380
Marseille,Appartements Marseille cours Julien,43.29351890,5.38533790
Marseille,Joliette Place,43.30795910,5.37079240
Marseille,Deux étages au Panier,43.29972600,5.36830170
Marseille,Novotel Marseille Centre Prado Vélodrome,43.28068115,5.38708806
1 pièce,Appartement Bormes-les-Mimosas,43.12297600,6.35477500
Marseille,LaFrenchCasa Noailles,43.29647290,5.37876600
2 pièces,Appartement Bormes-les-Mimosas,43.12426000,6.35855200
Marseille,MICHELET: T2 avec parking à 10 min des Plages,43.26378460,5.39648280
Marseille,ibis Marseille Timone,43.29199980,5.40083350
2 pièces,Appartement Bormes-les-Mimosas,43.12313800,6.35382700
2 pièces,Appartement Bormes-les-Mimosas,43.12364000,6.35262300
Marseille,Appartement Hypercentre vue exceptionnelle,43.29744100,5.37685700
2 pièces,Appartement Bormes-les-Mimosas,43.12339900,6.35464700
3 pièces,Appartement Bormes-les-Mimosas,43.13773900,6.36702000
Bormes-les-Mimosas,Studio Les Mimosas Bleus-2,43.10187600,6.36557200
Bormes-les-Mimosas,Studio a Bormes les Mimosas a 50 m de la plage avec vue sur la mer piscine partagee et balcon,43.12236600,6.35770310
2 pièces,Appartement Bormes-les-Mimosas,43.12258700,6.35522500
Avignon,Modern studio CENTRE-VILLE D'AVIGNON,43.94747700,4.80757800
Marseille,Le Ryad Boutique Hôtel,43.29769229,5.38353682
Saintes-Maries-de-la-Mer,Les Aigrettes 6,43.45270936,4.42869102
Aigues-Mortes,MAS DE COLOMINA,43.55753940,4.18239670
Saintes-Maries-de-la-Mer,Cmr,43.45125300,4.42577500
Saintes-Maries-de-la-Mer,Hôtel L' Estelle en Camargue,43.47030030,4.39530373
Aigues-Mortes,L'Oliveraie de Paul,43.58377122,4.20415288
Aigues-Mortes,LES MANADES d'Aigues Mortes,43.57010180,4.19114940
Aigues-Mortes,AirKat Saint Louis,43.56689010,4.18878840
Aigues-Mortes,Appartement la tour du sel,43.56711902,4.19257138
Aigues-Mortes,La Maison de la Viguerie,43.56589968,4.19294836
Avignon,Appt for 2 -7 mn from the Remparts d'Avignon,43.93998000,4.80122100
Aigues-Mortes,Le Mas Des Sables,43.58606025,4.19745116
Avignon,La villa de Léa,43.95221275,4.81515984
Marseille,Hotel Terminus Saint-Charles,43.30128993,5.38017333
Marseille,☆ L'Ethnic Chic ☆ Wifi/Netflix/Centre-Ville ☆,43.28332920,5.39781200
Marseille,Beautiful Appartement - Vieux-PortParking - Air Rental,43.29124330,5.36871270
Marseille,appartement atypique à la joliette,43.30507870,5.36901910
Bormes-les-Mimosas,Holiday Home Village Bormes,43.15080540,6.34148190
Marseille,Magnifique logement,43.22893040,5.36541140
Marseille,#LaFrenchCasa Belsunce,43.29889641,5.37866055
3 pièces,Appartement Bormes-les-Mimosas,43.14642500,6.34050600
Bormes-les-Mimosas,Studio avec vue sur la mer piscine partagee et jardin clos a Bormes les Mimosas,43.14424301,6.35172107
2 pièces,Appartement Bormes-les-Mimosas,43.12432900,6.36071600
2 pièces,Appartement Bormes-les-Mimosas,43.12280300,6.35886200
Bormes-les-Mimosas,Holiday Home Mont des Roses,43.14678780,6.33164470
Bormes-les-Mimosas,Apartment Le Clos-Jardin,43.14619200,6.34163500
30 x 4,T2-CLIM-WIFI-GARAGE 2,43.12281850,6.35439240
Aigues-Mortes,Hotel Les Templiers,43.56694565,4.19187346
Aigues-Mortes,Hôtel Le Médiéval,43.57186625,4.19366169
Marseille,Massilia hôtel,43.30069129,5.38014894
Marseille,Mercure Marseille Canebière Vieux-Port,43.29698600,5.37932100
Aigues-Mortes,Holiday Home La Maison Theaulon,43.56609700,4.19026600
Marseille,GinKgo,43.24320700,5.40081000
Marseille,La Residence Du Vieux Port,43.29653858,5.37270606
Aigues-Mortes,La Maison de Ève,43.56630260,4.18885170
Puimoisson,Miel et Lavande,43.86343477,6.12845600
Gréoux-les-Bains,Résidence Les Écureuils,43.75309523,5.88853615
Riez,Cosy Studio 2 Personnes Riez / Verdon,43.81821070,6.09254010
Comps-sur-Artuby,Camping Humawaka,43.71219300,6.50981500
Gréoux-les-Bains,CERES,43.75720420,5.89656250
Gréoux-les-Bains,Résidence les Grands Pins,43.75560090,5.89457542
Moustiers-Sainte-Marie,Hôtel Particulier des Lumières,43.84704036,6.22068909
Gréoux-les-Bains,Le Mas de La Crémaillère,43.75767577,5.89748293
Aigues-Mortes,Maison De Mon Père,43.56719040,4.19177590
Aigues-Mortes,La Maison du Bien Etre,43.56692427,4.19092016
Gréoux-les-Bains,Studio Meublé Cures thermales avec vue,43.76145208,5.89427713
Sainte-Croix-de-Verdon,La Frache,43.75953680,6.15100760
Moustiers-Sainte-Marie,Le Jas Du Colombier,43.83739795,6.21899128
Castellane,Destination Ailleurs,43.80595467,6.54724002
Moustiers-Sainte-Marie,La Bonne Etoile - The Good Star,43.84759294,6.22231454
lumineux Moustiers #2,Studio vue sur les toits,43.84809726,6.22172557
Riez,Les Gites De La Gassende,43.82894800,6.06024475
Gréoux-les-Bains,les garrigues,43.75960710,5.89639760
1 pièce,Appartement Bormes-les-Mimosas,43.12085400,6.35839100
Moustiers-Sainte-Marie,Hotel Les Restanques De Moustiers,43.83962281,6.22201681
Nîmes,Appart'City Nimes,43.82158549,4.36459780
Cassis,HPC Suites,43.21644024,5.54174572
Nîmes,Kyriad Nîmes Ouest A9,43.81470735,4.34483260
Nîmes,Hotel Mas De Galoffre,43.78845189,4.35384233
Avignon,Aparthotel Adagio Access Avignon,43.92623117,4.78592724
Nîmes,Best Western Marquis de la Baume,43.83959476,4.36108410
Nîmes,Hôtel & Spa Vatel,43.82057675,4.31912698
Nîmes,Campanile Nîmes Centre Mas-Carbonnel,43.82273112,4.36412573
Nîmes,Logis NIMOTEL Hôtel Cosy,43.81557635,4.34660353
Nîmes,Hôtel Le Pré Galoffre,43.78858215,4.35380258
Riez,Appartement 4 Personnes au cœur de Riez / Verdon,43.81821070,6.09254010
Moustiers-Sainte-Marie,annexe bastide du paradou,43.84666900,6.21959000
Montagnac,Studio Indépendant Douceur Provençale,43.77759798,6.10676620
studio rouge-Corail,le 1835,43.84757110,6.22119978
Les Salles-sur-Verdon,le studio du lac,43.77456923,6.21047846
Allemagne-en-Provence,Lou paradiú du verdon,43.78023628,6.01584296
Gréoux-les-Bains,Coté Verdon,43.75090700,5.87488200
Lyon,Suite Ocre,45.74006570,4.85181410
Moustiers-Sainte-Marie,La Bastide du Paradou,43.84680371,6.21976241
Saint-Martin-de-Brômes,Le colostre T2,43.76972350,5.94651360
Gréoux-les-Bains,Résidence Odalys La Licorne de Haute Provence,43.76185400,5.88896700
Moustiers-Sainte-Marie,Lou Mistral,43.84716873,6.22141396
Gréoux-les-Bains,Les Colonnes,43.75834800,5.88538080
Gréoux-les-Bains,Résidences LES HAUTES PLAINES,43.75946430,5.89597800
Riez,Studio 2 Personnes au cœur de Riez / Verdon,43.81821070,6.09254010
Gréoux-les-Bains,RESIDENCE CEZANNE,43.76042815,5.89533925
Gréoux-les-Bains,studio meublé classé 2 étoiles - 30m²,43.75955130,5.89533720
Lyon,Le Bourgelat,45.75356850,4.82640860
Lyon,Modern studio in central Lyon,45.75363100,4.84056720
Lyon,Ibis Styles Lyon Centre - Gare Part Dieu,45.75952185,4.86150384
Lyon,Dreamy Flat Lyon - Hyper-Centre - Jean Macé - Studio Cosy,45.74579770,4.84958350
Lyon,Hotelo Lyon Ainay,45.75042191,4.82598871
Nîmes,Tee 3,43.85087200,4.31083000
Cassis,Villa l'Icône,43.21788357,5.54760143
Cassis,CASSIS 72 m2 Confort et Calme,43.21462302,5.54361251
Cassis,Magnifique appartement Cassis,43.21621090,5.53650820
Lyon,Mercure Lyon Centre - Gare Part Dieu,45.75930703,4.86149579
Cassis,studio cassis 2,43.21224850,5.54266890
Cassis,Le Clocher de Cassis,43.21560200,5.53771110
Castellane,Camping Les Framboiseilles,43.84199848,6.53635025
Lyon,Honorê - Suite Mercière,45.76256980,4.83274854
Lyon,Modern and nice studio in Monplaisir district Lyon - Welkeys,45.74655860,4.87490250
Lyon,Le Gary - Appartement atypique refait à neuf - A deux pas Parc Tête d'Or,45.76871730,4.85068780
Lyon,Appart' Ney,45.76680612,4.85550431
Lyon,Lagrange Aparthotel Lyon Lumière,45.74645865,4.86893088
Lyon,Hôtel du Helder,45.75211148,4.84048538
Cassis,La Piscine K6&You,43.21828595,5.53052386
Lyon,Le Love Spa,45.74487665,4.84440124
Cassis,Les Jardins de Cassis,43.22184049,5.54338490
Avignon,City Résidence Avignon (5 Epi),43.94350683,4.82236505
Avignon,Hôtel Danieli,43.94756619,4.80603039
Avignon,ApartHotel Sainte-Marthe,43.94989514,4.81986389
Avignon,Kyriad Avignon - Palais des Papes,43.94963777,4.80635896
Uzès,Les Roulottes du pont des charrettes,43.99553544,4.42007087
Avignon,Hôtel Central,43.94552496,4.80576083
Avignon,Comfortable studio apartment close to Avignon Bridge Welkeys,43.95235670,4.80490390
Uzès,Appart'17-Domaine de la source,44.01954473,4.42851484
Uzès,Maison André,44.01113960,4.41913690
Avignon,Chapelle du Miracle,43.94448303,4.79949588
Nîmes,Grand Hôtel de Nîmes 4 étoiles,43.81471993,4.34627362
Nîmes,B&B Hôtel Nîmes Centre Arènes,43.82816140,4.35479020
Nîmes,Chambre indépendante piscine et terrasse privative,43.85128190,4.32558090
Nîmes,Jolie annexe du mas dans le cœur de la garrigue nîmoise,43.87831600,4.40332100
Avignon,Hôtel Le Bristol,43.94403213,4.80533168
Nîmes,ibis Nîmes Ouest - A9,43.81389059,4.34434175
Lyon,Hôtel Charlemagne,45.74602253,4.82389390
Gréoux-les-Bains,Le Moulin du Verdon,43.75620080,5.89029720
Quinson,Côté Verdon,43.70184601,6.03819219
Nîmes,hotelF1 Nîmes Ouest,43.81533400,4.34405200
Nîmes,Maison Albar Hotels L’Imperator,43.83866613,4.35276791
Gréoux-les-Bains,Club Vacances Bleues Domaine de Château Laval,43.77029970,5.90010613
Gréoux-les-Bains,L'Arc en Ciel,43.75663180,5.87745530
Riez,Très beau appartement au centre historique de Riez,43.81777265,6.09064542
Moustiers-Sainte-Marie,Atelier Soleil,43.84060849,6.21766627
Aix-en-Provence,Séjours & Affaires Aix-en-Provence Mirabeau,43.52524078,5.44126600
Gréoux-les-Bains,Les Hauts De Greoux,43.76075090,5.88194090
Hôtel Nîmes Costières,The Originals City,43.81465315,4.34430957
Lyon,Studios Part-Dieu Gare - HomaLyon,45.76183310,4.86324190
Lyon,Hôtel du Dauphin,45.75594756,4.83100176
Lyon,Appart' République,45.76034231,4.83644284
Lyon,Hôtel Le Boulevardier,45.76491940,4.83371500
Lyon,La Loge Du Vieux Lyon,45.75894893,4.82545964
Lyon,Charmant 51m² tout confort + garage,45.77083100,4.86153900
Lyon,Perrache Sainte Blandine,45.74297149,4.82268959
Lyon,Hotel Des Remparts Perrache,45.75055386,4.82641786
Marseille,Residhome Marseille Saint-Charles,43.30230886,5.37691176
Cassis,Le Cap par Dodo-a-Cassis,43.21751340,5.53359300
Cassis,Sure Hotel by Best Western Coeur De Cassis,43.21457326,5.54014698
Cassis,Hotel de La Plage - Mahogany,43.21334946,5.53126283
Cassis,Le Cap,43.21453842,5.53372930
Cassis,Royal Cottage,43.21622493,5.54290026
Cassis,LA LAVANDE,43.21476820,5.54019690
Moustiers-Sainte-Marie,Camping Manaysse,43.84496499,6.21544732
Cassis,La forlane,43.22008475,5.53128685
Lyon,Modern studio in central Lyon,45.75363100,4.84056720
Lyon,Hôtel de La Marne,45.74988336,4.82992418
Lyon,Boscolo Lyon Hotel & Spa,45.76083300,4.83758900
Lyon,Sunny and cosy studio close to Part-Dieu district in Lyon - Welkeys,45.76493590,4.85192580
Lyon,Citadines Part-Dieu Lyon,45.76136272,4.84983690
Avignon,Coeur de Provence STC,43.95131890,4.81086740
Cassis,Le Bosquet 1 par Dodo-a-Cassis,43.21780750,5.53598646
Lyon,Hôtel Mercure Lyon Centre Lumière,45.74693145,4.86768767
Lyon,Radisson Blu Hotel,45.76106379,4.85515237
Avignon,Maison de Ville en Avignon,43.93168230,4.81328630
Avignon,Appartement Garance,43.95128140,4.80403522
Avignon,COWOOL AVIGNON,43.93297914,4.83190670
Avignon,Hôtel Cloitre Saint Louis Avignon,43.94380810,4.80494678
Avignon,Hôtel de l'Horloge,43.94896720,4.80547249
Avignon,Appartement Cosy Centre Historique Avignon,43.94707240,4.80941230
Nîmes,Escale évasion,43.81506220,4.33594350
Nîmes,Mas de Boudan,43.82080551,4.37125320
Nîmes,Ingrid Mary,43.81901400,4.32577300
Nîmes,Le Bohème P2 Confort downtown,43.83258870,4.35209470
Nîmes,Jolie annexe du mas dans le cœur de la garrigue nîmoise,43.87831600,4.40332100
Nîmes,Appartement Romanité,43.83194200,4.36472700
Nîmes,Le Cocoon - Studio City center,43.83882380,4.34555900
Nîmes,L’entrepôt secret,43.80413300,4.31578300
Uzès,Moulin du Pont d'Alzon,44.02016130,4.43052644
Avignon,Hotel d'Angleterre,43.94461632,4.80061233
Uzès,Le trente trois,44.00964195,4.41788524
Appartement dans cadre d\'exception,Uzès à pied,44.01243110,4.41923620
Uzès,Le Mas Blanc Uzès,44.04406717,4.40603612
Uzès,Le Portalet,44.01116717,4.42071411
Uzès,La Villa Léa,44.01436230,4.41091965
Uzès,Appartement des amoureux,44.00834900,4.40773570
parking sécurisé gratuit,HÔTEL B&B Ville Active,43.81578340,4.34631270
Uzès,Logis Uzès Pont du Gard,44.00284485,4.41645205
Nîmes,liste rouge,43.84730400,4.32921000
Nîmes,Cosy CROCO - Appart T2 Centre Nîmes - Wifi et Parking,43.84288560,4.35906210
Nîmes,studio meublé ensoleillé fibre sfr box,43.85314052,4.39730364
Nîmes,le Bénédictins,43.84111990,4.35343140
Nîmes,le pool house,43.86323500,4.39901000
Nîmes,LE ROYAL P2 - HYPER CENTer - TERRACE,43.83297000,4.35487100
Nîmes,Le jungle charmant appartement avec extérieur,43.83806996,4.36819319
Aix-en-Provence,Odalys City Aix en Provence L'Atrium,43.52409101,5.45521617
Aix-en-Provence,Aparthotel Adagio Aix-en-Provence Centre,43.52890621,5.44086903
Aix-en-Provence,City Résidence Aix-en-Provence,43.52854450,5.42601228
Aix-en-Provence,Campanile Aix-en-Provence Sud - Pont de l'Arc,43.51191632,5.43665394
Lyon,Chambres d'hôtes Artelit,45.76289758,4.82713938
Saint-Martin-de-Brômes,Mazet de vacances dans le Domaine de l'Espaï,43.77717000,5.97227100
Aix-en-Provence,Cosy studio in the centre of Aix-en-Provence - Welkeys,43.52960470,5.44268500
Aix-en-Provence,Hôtel Cézanne Boutique-Hôtel,43.52356201,5.44593707
Aix-en-Provence,Odalys City Aix en Provence Le Clos de la Chartreuse,43.53000300,5.42569578
Baudinard,Maison de village en Provence,43.71639320,6.13388450
Moustiers-Sainte-Marie,Chambre d'Hôtes L'Odalyre,43.84262141,6.21861577
Moissac-Bellevue,Les Bastides de l'Auviduery,43.63813126,6.16899490
Les Salles-sur-Verdon,Studi-Hôtel Résidence Plein Voile,43.77365600,6.20835700
Riez,CHEZ JOSE,43.81776759,6.09203652
Roumoules,Le Romulus,43.82595980,6.12769536
Aix-en-Provence,B&B Hôtel Aix-en-Provence Le Tholonet,43.51126943,5.48701439
Marseille,Le Petit Panier Studio Marseille Vieux Port by MAISONMARS,43.29786660,5.36542360
an IHG Hotel,Holiday Inn Express Marseille Saint Charles,43.30272424,5.37933044
Marseille,Odalys City Marseille Le Dôme,43.31106501,5.40359886
Marseille,Les appartements chics du Vieux-Port,43.29314651,5.37836383
Marseille,Aparthotel Adagio Access Marseille Saint Charles,43.30459067,5.38194090
Lyon,GuestReady - Lovely Loft Part Dieu,45.76356548,4.85406427
Marseille,Staycity Aparthotels Centre Vieux Port,43.30046625,5.37444157
Lyon,Large and renovated flat for 6 people in Part-Dieu district Lyon - Welkeys,45.75583070,4.85485020
Lyon,Appart' Charmettes,45.76602711,4.86708287
Marseille,Aparthotel Adagio Marseille Prado Plage,43.26446359,5.37592135
Lyon,La Suite Miroirs - 46sq m flat in the heart of Vieux Lyon,45.76432940,4.82835650
Lyon,DIFY Louis Blanc - Brotteaux,45.76523974,4.85365374
Lyon,Alexandra,45.75276979,4.82906520
Lyon,Mama Shelter Lyon,45.74695278,4.84526776
Lyon,GuestReady - T1 BIS - Cosy and Lovely,45.74944270,4.84194540
Cassis,CASSIS PARADISE 1,43.23287600,5.54121730
Cassis,HOTEL DES CALANQUES,43.21361100,5.53956100
Marseille,Citadines Castellane Marseille,43.28282806,5.38725905
Cassis,Au Cœur de Cassis,43.21578400,5.53790100
Cassis,Leï Tapenié 2 par Dodo-a-Cassis,43.21621740,5.53718701
Cassis,Giovannina N5,43.22128700,5.53633100
Castellane,Studios Castellane,43.84663590,6.51396160
Cassis,Sweet SEA HOME vue mer,43.21729234,5.53577062
Cassis,Le Galet de Cassis by K6&you,43.21341379,5.54048885
Lyon,Les Cocons Emeraude et Fleuri,45.74867400,4.85188600
Lyon,ibis Lyon Part Dieu Les Halles,45.76192412,4.85131681
Lyon,Vast studio near Tête d'Or and Part-Dieu,45.77098330,4.85474290
Lyon,Suite Gambetta Cosy et Design,45.75219182,4.85242893
Lyon,DIFY Drevet - Bellecour,45.75556934,4.82649912
Lyon,Suite Oris,45.74006570,4.85181410
Lyon,Suite Garibaldi Cosy et Design,45.75217544,4.85236644
Avignon,Avignon Grand Hotel,43.94254506,4.80436206
Avignon,Cœur de Provence GP,43.94540890,4.81418720
Avignon,Campanile Avignon Sud - Montfavet la Cristole,43.92592594,4.85080719
Avignon,Résidence Les Cordeliers,43.94409296,4.81142029
Nîmes,Mas Bois Fontaine,43.76506700,4.36352600
Nîmes,Plein ciel - Premiere conciergerie,43.82958770,4.35300050
Avignon,Maison de Fogasses : Luxury Apartments,43.94744850,4.80787130
Avignon,Hôtel Le Colbert,43.94411137,4.80579557
Avignon,ibis Avignon Sud,43.92607107,4.84903291
Nîmes,Cosy CROCO - Appart T2 Centre Nîmes - Wifi et Parking,43.84288560,4.35906210
Nîmes,Terrasse tropézienne centre Nimes,43.84180840,4.35781910
Nîmes,La Maison du soleil & du sourire,43.82842167,4.32076317
Nîmes,Le Pastel - P2 Comfort - City center,43.83441200,4.34726300
Nîmes,Le Nido - Studio in the heart of the city,43.83720000,4.34685900
Nîmes,appartement neuf P3 50m2,43.83873900,4.38023629
Avignon,B&B Villa de Margot,43.95249614,4.81014222
Uzès,Kira,44.01168919,4.42128514
Uzès,Hostellerie Provençale,44.00924515,4.41617399
Uzès,La Maison d'Uzès Relais & Châteaux,44.01274447,4.42113072
Uzès,Petit cocon en plein centre historique d'Uzès (place aux herbes),44.01156070,4.41828480
Uzès,Comme Chez Soi,44.00994140,4.41802380
Uzès,Patio De Violette,44.02843142,4.42002386
Uzès,Le Sabotier,44.01135925,4.41826268
Aix-en-Provence,Odalys City Aix en Provence Les Floridianes,43.52133318,5.44477701
Uzès,Apartment Au Gré Du Voyage,44.01386020,4.42187353
Aix-en-Provence,Résidence Les Académies Aixoise,43.52724000,5.40479500
Aix-en-Provence,Hôtel de France,43.52693137,5.44626698
Aix-en-Provence,Zenitude Hôtel-Résidences Le Tholonet,43.51184318,5.48670664
Aix-en-Provence,HRI Les Floridianes,43.52131420,5.44480070
Aix-en-Provence,Hôtel Le Mozart,43.52191762,5.45787156
